GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,EMP,EMP_S,PAYANN,BENEFIT,BENEFIT_S,BENHEA,BENPEB,BENPEC,BENOTH,EMPAVPW,HOURS,PAYANPW,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTRSL,CSTCNT,CSTFU,CSTFU_S,ELECPCH,CSTELEC,CSTELEC_S,ELECGEN,ELECSLD,RCPTOT,RCPTOT_S,RCPTPLM,RCPTRAN,MSCTOT,MSCRSLTT,MSCCNTTT,MSCOTH,VALADD,VALADD_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,INVTOTB,INVFINB,INVWIPB,INVMATB,CEXTOT,CEXTOT_S,CEXBLD,CEXMCH,CEXMCHA,CEXMCHC,CEXMCHO,DPRTOT,DPRTOT_S,RPTOT,RPTOT_S,RPBLD,RPMCH,PCHTT,PCHTT_S,PCHTEMP,PCHCMPQ,PCHEXSO,PCHDAPR,PCHCSVC,PCHRPR,PCHRFUS,PCHADVT,PCHPRTE,PCHTAX,PCHOEXP
Geographic identifier code,Id2,Geographic area name,2007 NAICS codes and NAICS-based rollup code,Meaning of 2007 NAICS codes and NAICS-based rollup code,Year,Number of employees,Relative standard error of total number of employees (%),"Annual payroll ($1,000)","Total fringe benefits ($1,000)",Relative standard error of total fringe benefits (%),"Employer's cost for health insurance ($1,000)","Employer's cost for defined benefit pension plans ($1,000)","Employer's cost for defined contribution plans ($1,000)","Employer's cost for other fringe benefits ($1,000)",Production workers avg per year,"Production workers hours (1,000)","Production workers wages ($1,000)","Total cost of materials ($1,000)",Relative standard error of total cost of materials (%),"Materials, parts, containers, packaging, etc. used ($1,000)","Cost of resales ($1,000)","Contract Work ($1,000)","Cost of purchased fuels ($1,000)",Relative standard error of cost of purchased fuels (%),"Quantity of electricity purchased for heat and power (1,000 kWh)","Purchased electricity ($1,000)",Relative standard error of purchased electricity (%),"Quantity of generated electricity (1,000 kWh)","Quantity of electricity sold or transferred (1,000 kWh)","Total value of shipments ($1,000)",Relative standard error of total value of shipments (%),"Value of products shipments ($1,000)","Value of interplant transfers ($1,000)","Total miscellaneous receipts ($1,000)","Value of resales ($1,000)","Contract receipts ($1,000)","Other miscellaneous receipts ($1,000)","Value added ($1,000)",Relative standard error of value added (%),"Total inventories, end of year ($1,000)","Relative standard error of total inventories, end of year (%)","Finished goods inventories, end of year ($1,000)","Relative standard error of finished goods inventories, end of year (%)","Work-in-process inventories, end-of-year  ($1,000)","Relative standard error of work-in-process inventories, end of year (%)","Materials and supplies inventories, end of year ($1,000)","Relative standard error of materials and supplies inventories, end of year (%)","Total inventories, beginning of year ($1,000)","Finished goods inventories, beginning of year ($1,000)","Work-in-process inventories, beginning of year ($1,000)","Materials and supplies inventories, beginning of year ($1,000)","Total capital expenditures (new and used) ($1,000)",Relative standard error of total capital expenditures (new and used) (%),"Capital expenditures on buildings and other structures (new and used) ($1,000)","Capital expenditures on machinery and equipment (new and used) ($1,000)","Capital expenditures on automobiles, trucks, etc. for highway use ($1,000)","Capital expenditures on computers and peripheral data processing equipment ($1,000)","Capital expenditures on all other machinery and equipment ($1,000)","Total depreciation ($1,000)",Relative standard error of total depreciation (%),"Total rental payments ($1,000)",Relative standard error of total rental payments (%),"Rental payments for buildings and other structures ($1,000)","Rental payments for machinery and equipment ($1,000)","Total other expenses ($1,000)",Relative standard error of total other expenses (%),"Temporary staff and leased employee expenses ($1,000)","Expensed computer hardware and other equipment ($1,000)","Expensed purchases of software ($1,000)","Data processing and other purchased computer services ($1,000)","Communication services ($1,000)","Repair and maintenance services of buildings and/or machinery ($1,000)","Refuse removal (including hazardous waste) services ($1,000)","Advertising and promotional services ($1,000)","Purchased professional and technical services ($1,000)","Taxes and license fees ($1,000)","All other expenses ($1,000)"
0100000US,,United States,336340,Motor vehicle brake system manufacturing,2011,19768,3,880545,308495,3,143115,14023,19972,131385,14941,29829,574974,5949747,2,4991043,807553,44555,21449,7,1128754,85148,3,S,S,9671569,2,8695028,732658,976541,931695,D,D,3792132,3,988069,5,455706,13,99047,4,433316,4,866110,413284,77678,375149,282101,3,10191,271910,3536,11006,257367,251681,2,28727,4,20283,8444,623564,5,79121,4399,1741,1909,6123,90218,12926,3321,38401,27059,358345
0100000US,,United States,336340,Motor vehicle brake system manufacturing,2010,19432,3,820306,287992,3,127047,13005,19971,127969,14591,28577,523542,5212886,2,4276892,801530,33423,20748,6,1092967,80292,2,S,S,8636317,2,7688373,689004,947944,909120,9351,29473,3510933,3,861675,5,411800,13,76310,5,373565,5,751684,338355,68772,344557,120065,5,5775,114290,2188(s),3495,108607,262333,2,30723,4,20481,10241,548500,4,70496,3119,1636,5705,5914,81969,13877,6538,33878,24063,301307
0100000US,,United States,33635,Motor vehicle transmission and power train parts manufacturing,2011,49184,3,3181399,1279734,1,512777,148280,71414,547264,37615,79900,2245366,21330671,6,20156735,607586,267228,67709,4,3412696,231413,1,D,S,32406021,4,31652030,9453064,753991,680207,4607,69177,11187062,4,2667871,3,472141,4,886117,1,1309613,5,2331226,442054,774863,1114309,1117228,4,94034,1023194,7047,26921,989226,1118662,2,101964,7,71088,30876,1383922,6,158437,9398,13957,32118,9644,245190,41555,19804,181083,90560,582176
0100000US,,United States,33635,Motor vehicle transmission and power train parts manufacturing,2010,47164,3,3055049,1155658,1,475855,122487,55376,501940,36174,76360,2189067,19699706,5,18676898,474705,235635,82505,4,3758386,229962,1,D,D,30151315,5,29534159,7917859,617155,542579,6053,68524,10755045,4,2368413,2,441731,3,778758,1,1147925,4,1794537,361500,525923,907113,1060823,1,44627,1016195,7434,13723,995038,1143953,2,96929,8,60534,36395,1338361,5,145150,7837,5408,27760,11819,189010,30031,13182,172681,102087,633396
0100000US,,United States,336350,Motor vehicle transmission and power train parts manufacturing,2011,49184,3,3181399,1279734,1,512777,148280,71414,547264,37615,79900,2245366,21330671,6,20156735,607586,267228,67709,4,3412696,231413,1,D,S,32406021,4,31652030,9453064,753991,680207,4607,69177,11187062,4,2667871,3,472141,4,886117,1,1309613,5,2331226,442054,774863,1114309,1117228,4,94034,1023194,7047,26921,989226,1118662,2,101964,7,71088,30876,1383922,6,158437,9398,13957,32118,9644,245190,41555,19804,181083,90560,582176
0100000US,,United States,336350,Motor vehicle transmission and power train parts manufacturing,2010,47164,3,3055049,1155658,1,475855,122487,55376,501940,36174,76360,2189067,19699706,5,18676898,474705,235635,82505,4,3758386,229962,1,D,D,30151315,5,29534159,7917859,617155,542579,6053,68524,10755045,4,2368413,2,441731,3,778758,1,1147925,4,1794537,361500,525923,907113,1060823,1,44627,1016195,7434,13723,995038,1143953,2,96929,8,60534,36395,1338361,5,145150,7837,5408,27760,11819,189010,30031,13182,172681,102087,633396
0100000US,,United States,33636,Motor vehicle seating and interior trim manufacturing,2011,39247,2,1641088,551408,1,234900,28926,35858,251725,28591,57710,1033401,13379525,2,13020084,137093,121798,15589,7,1191545,84961,2,D,S,18289424,1,18070042,842824,219382,188510,D,D,4917570,1,769746,1,103099,5,160529,5,506118,2,683850,100320,146483,437048,217888,2,19539,198350,2972,10554,184823,239596,2,92856,2,69024,23832,928978,4,164743,4765,4406,3886,9276,81406,11859,8456,56432,23140,560608
0100000US,,United States,33636,Motor vehicle seating and interior trim manufacturing,2010,38266,2,1679764,561520,1,240424,29737,32194,259165,28224,57900,1002533,11415690,2,11118549,97529,108698,14935,8,1019987,75979,2,S,S,16106933,2,15893814,830271,213119,143739,D,D,4701361,2,683523,2,100547,4,146313,5,436662,2,646533,96666,130922,418945,277734,2,67392,210342,3573,11180,195588,276933,2,87759,3,66902,20856,935210,4,103495,3871,3804,4045,10373,70752,12206,8483,50239,23844,644100
0100000US,,United States,336360,Motor vehicle seating and interior trim manufacturing,2011,39247,2,1641088,551408,1,234900,28926,35858,251725,28591,57710,1033401,13379525,2,13020084,137093,121798,15589,7,1191545,84961,2,D,S,18289424,1,18070042,842824,219382,188510,D,D,4917570,1,769746,1,103099,5,160529,5,506118,2,683850,100320,146483,437048,217888,2,19539,198350,2972,10554,184823,239596,2,92856,2,69024,23832,928978,4,164743,4765,4406,3886,9276,81406,11859,8456,56432,23140,560608
0100000US,,United States,336360,Motor vehicle seating and interior trim manufacturing,2010,38266,2,1679764,561520,1,240424,29737,32194,259165,28224,57900,1002533,11415690,2,11118549,97529,108698,14935,8,1019987,75979,2,S,S,16106933,2,15893814,830271,213119,143739,D,D,4701361,2,683523,2,100547,4,146313,5,436662,2,646533,96666,130922,418945,277734,2,67392,210342,3573,11180,195588,276933,2,87759,3,66902,20856,935210,4,103495,3871,3804,4045,10373,70752,12206,8483,50239,23844,644100
0100000US,,United States,33637,Motor vehicle metal stamping,2011,73329,2,3838588,1322693,2,582695,115182,66317,558499,58811,115881,2841982,17191576,2,16064524,281405,502260,61061,4,4310897,282326,2,D,D,27515405,2,26600748,4533851,914657,313570,22196(s),578891,10369228,2,1382134,3,397295,4,385107,3,599732,3,1268838,340114,382191,546533,854820,3,84030,770791,10170,26924,733697,1029513,2,211777,5,140404,71373,1814039,4,269751,9113,7652,7335,20206,301500,21933,2663,90604,143389,939893
0100000US,,United States,33637,Motor vehicle metal stamping,2010,68190,2,3550922,1174599,2,538640,90208,47309,498443,54397,108853,2631405,14348292,2,13315729,276219,432912,63512,3,3776489,259920,2,D,D,24924984,2,24140667,4368305,784317,311371,15284(s),457663,10562076,2,1273943,3,344816,4,385251,3,543876,3,1256053,334064,395920,526068,648562,4,62924,585638,5296,19229,561112,967947,3,197228,4,130589,66639,1497729,4,210018,8547,7091,5847,12895,248040,25771,2120,86210,131677,759513
0100000US,,United States,336370,Motor vehicle metal stamping,2011,73329,2,3838588,1322693,2,582695,115182,66317,558499,58811,115881,2841982,17191576,2,16064524,281405,502260,61061,4,4310897,282326,2,D,D,27515405,2,26600748,4533851,914657,313570,22196(s),578891,10369228,2,1382134,3,397295,4,385107,3,599732,3,1268838,340114,382191,546533,854820,3,84030,770791,10170,26924,733697,1029513,2,211777,5,140404,71373,1814039,4,269751,9113,7652,7335,20206,301500,21933,2663,90604,143389,939893
0100000US,,United States,336370,Motor vehicle metal stamping,2010,68190,2,3550922,1174599,2,538640,90208,47309,498443,54397,108853,2631405,14348292,2,13315729,276219,432912,63512,3,3776489,259920,2,D,D,24924984,2,24140667,4368305,784317,311371,15284(s),457663,10562076,2,1273943,3,344816,4,385251,3,543876,3,1256053,334064,395920,526068,648562,4,62924,585638,5296,19229,561112,967947,3,197228,4,130589,66639,1497729,4,210018,8547,7091,5847,12895,248040,25771,2120,86210,131677,759513
0100000US,,United States,33639,Other motor vehicle parts manufacturing,2011,108582,3,4865333,1674911,2,741152,91446,123189,719123,82469,164152,3197487,31670350,3,29133220,1739668,332621,114853,7,4846876,349988,2,D,D,47959291,3,45744814,3348843,2214477,2073637,35819,105021,16487937,2,3571875,3,1150383,6,600580,2,1820912,3,3136429,1017975,526219,1592234,1303414,2,99816,1203598,17074,51598,1134926,1091922,3,275455,4,188107,87348,3421071,3,463923,17799,17662,34162,33611,282845,51246,90539,186277,144810,2098197
0100000US,,United States,33639,Other motor vehicle parts manufacturing,2010,103508,3,4452377,1507896,2,663384,84237,112240,648035,77332,152770,2845200,27686481,4,25555816,1358720,318140,117746,7,4826888,336059,2,D,D,42479569,3,40700888,2463489,1778681,1646966,38734,92982,14925071,2,3133211,3,1029134,7,520164,3,1583913,3,2798243,926984,482557,1388702,772764,3,44447,728317,11629,36319,680369,1155590,3,265233,5,184635,80598,3038984,3,343057,15217,12742,41382,34040,208332,47789,68603,140903,114372,2012547
0100000US,,United States,336391,Motor vehicle air-conditioning manufacturing,2011,11530,1,596792,204563,1,80287,26276,19859,78141,8695,16344,412576,3655014,2,3247507,338156,19406,9420,5,653748,40524,1,S,S,5246200,2,4822711,D,423489,416498,D,D,1619185,3,493540,5,136341,14,63029,1,294171,4,409733,114209,50369,245155,176057,1,8121,167936,3636,4799,159501,170337,1,20668,8,13758,6910,276646,3,25687,961,614,12099,2557,14168,4165,2882,18769,9406,185339
0100000US,,United States,336391,Motor vehicle air-conditioning manufacturing,2010,11899,1,530406,192038,1,76582,23630,17900,73926,8705,16540,361468,3254636,2,2823248,370601,15072,8710,5,623949,37005,1,S,S,4777231,2,4349821,50018,427410,420860,D,D,1525292,2,410103,5,114313,17,50312,1,245478,3,374227,104714,50420,219092,78908,2,2760,76148,631,6282,69235,188355,1,16315,3,10988,5328,296382,2,11252,836,887,15197,2183,12406,2094,2277,7357,5891,236001
0100000US,,United States,336399,All other miscellaneous motor vehicle parts manufacturing,2011,97051,3,4268541,1470348,3,660865,65170,103330,640983,73774,147808,2784910,28015336,4,25885712,1401512,313215,105433,7,4193129,309464,2,D,D,42713091,3,40922102,D,1790988,1657139,D,D,14868752,2,3078335,3,1014042,6,537551,3,1526741,3,2726696,903766,475850,1347080,1127357,3,91695,1035662,13438,46799,975425,921585,3,254786,5,174349,80438,3144425,4,438236,16838,17048,22063,31054,268677,47080,87657,167508,135404,1912858
0100000US,,United States,336399,All other miscellaneous motor vehicle parts manufacturing,2010,91609,3,3921971,1315858,2,586803,60607,94339,574109,68627,136230,2483733,24431846,4,22732569,988118,303068,109036,7,4202940,299055,2,D,D,37702339,3,36351067,2413471,1351271,1226105,D,D,13399779,3,2723108,3,914821,7,469852,3,1338436,4,2424016,822270,432137,1169610,693856,4,41686,652169,10999,30037,611134,967234,3,248917,5,173647,75270,2742602,4,331805,14380,11855,26184,31857,195926,45695,66326,133546,108482,1776546
0100000US,,United States,3364,Aerospace product and parts manufacturing,2011,401961,1,32578702,12117716,1,4428662,1921809,1134380,4632864,207308,409525,14478249,84136097,1,72210287,2544002,7906247,241520,2,19898989,1234042,1,483570,60679,183275136,1,177514761,5714815,5760375,3018652,714892,2026831,105495322,1,68384863,1,4004740,3,57707407,1,6672716,2,61438920,4014256,51290801,6133863,3846861,2,949645,2897216,53376,308942,2534897,2555824,1,989713,2,717684,272029,14542124,1,1451947,284122,263172,2260488,197964,713079,227354,199039,1187064,629595,7128301
0100000US,,United States,3364,Aerospace product and parts manufacturing,2010,391990,1,31162931,11610425,1,4106951,1744309,1067101,4692064,194439,395504,13769700,80646908,1,69607043,2376550,7410703,214105,3,16511146,1038507,1,441063,45590,174854671,1,169499589,5421942,5355082,2845838,675439,1833805,104019587,1,61603489,1,4059962,3,51465019,1,6078507,2,51894610,4891153,40771198,6232260,3183110,2,1109216,2073894,37944,260664,1775286,2370709,1,927200,2,702872,224328,13827185,2,1263564,441163,277449,1914101,386637,782223,207705,210066,1067608,570955,6705714
0100000US,,United States,33641,Aerospace product and parts manufacturing,2011,401961,1,32578702,12117716,1,4428662,1921809,1134380,4632864,207308,409525,14478249,84136097,1,72210287,2544002,7906247,241520,2,19898989,1234042,1,483570,60679,183275136,1,177514761,5714815,5760375,3018652,714892,2026831,105495322,1,68384863,1,4004740,3,57707407,1,6672716,2,61438920,4014256,51290801,6133863,3846861,2,949645,2897216,53376,308942,2534897,2555824,1,989713,2,717684,272029,14542124,1,1451947,284122,263172,2260488,197964,713079,227354,199039,1187064,629595,7128301
0100000US,,United States,33641,Aerospace product and parts manufacturing,2010,391990,1,31162931,11610425,1,4106951,1744309,1067101,4692064,194439,395504,13769700,80646908,1,69607043,2376550,7410703,214105,3,16511146,1038507,1,441063,45590,174854671,1,169499589,5421942,5355082,2845838,675439,1833805,104019587,1,61603489,1,4059962,3,51465019,1,6078507,2,51894610,4891153,40771198,6232260,3183110,2,1109216,2073894,37944,260664,1775286,2370709,1,927200,2,702872,224328,13827185,2,1263564,441163,277449,1914101,386637,782223,207705,210066,1067608,570955,6705714
0100000US,,United States,336411,Aircraft manufacturing,2011,164831,1,13980424,5395657,1,2108119,1051229,504301,1732008,84236,164255,7069052,44393302,1,39379316,1382032,3055179,63447,7,9935534,513329,1,D,D,92896018,1,90431541,1447089,2464477,1595062,D,D,52628836,1,47040521,1,1577010,7,42082055,1,3381456,3,42786256,1655277,37841051,3289929,1464318,1,542548,921769,9059,184342,728369,923605,1,350499,3,229055,121444,7762408,1,816962,136892,104949,1702989,96322,165526,45037,149297,671426,352103,3520904
0100000US,,United States,336411,Aircraft manufacturing,2010,159061,1,13099633,5016593,1,1972245,900123,476865,1667361,79671,165512,6885540,44545188,1,39844875,1301312,2863725,63659,7,8993679,471616,1,D,D,91070756,1,88819413,1241767,2251342,1560725,D,D,54534756,1,42783455,1,1608570,6,37941756,1,3233129,2,35119957,2483837,29020684,3615436,1219806,5,548871,670935,8478,100637,561820,816424,1,293074,3,216190,76884,6842518,5,703868,116540,74108,1443921,226198,229947,36415,151324,592010,282806,2985380
0100000US,,United States,336412,Aircraft engine and engine parts manufacturing,2011,64385,2,4549720,1610234,1,598685,338826,118652,554071,40802,82145,2466733,16210901,1,14350447,735550,912451,42198,5,2097013,170256,3,258781,D,32001556,1,30096272,2201513,1905284,D,D,1003094,16016868,1,4812412,2,1168531,4,2550159,3,1093722,3,4494530,1140250,2289042,1065239,776801,7,141060,635741,30656,26919,578166,629031,2,161028,7,126490,34538,1678071,4,127314,29530,12181,30984,22930,242922,44487,5773,166280,47640,948029
0100000US,,United States,336412,Aircraft engine and engine parts manufacturing,2010,63623,2,4429628,1606648,1,580154,325277,128267,572951,39302,78688,2355870,14297273,1,12556446,684897,849207,40557,6,2002410,166165,3,D,D,29188534,1,27361014,2118364,1827520,832695,18883,975942,15220988,1,4543745,2,1147609,5,2313476,3,1082660,4,4031047,1126266,1941907,962874,428802,3,59847,368955,4512,17268,347175,617617,1,164131,8,121095,43036,2195586,3,105210,27055,14701,64704,35462,219873,39939,8594,162331,53017,1464700
0100000US,,United States,336413,Other aircraft parts and auxiliary equipment manufacturing,2011,103700,1,7155659,2294806,1,982772,117747,265499,928788,62148,125043,3635583,12743083,2,11333997,D,D,D,S,5740067,376073,1,D,D,32803173,1,32148350,1561504,654822,501382,D,D,21570543,2,10120432,1,1201764,3,7045312,1,1873357,2,8260435,1158932,5619890,1481613,1152456,2,132420,1020036,7004,67055,945977,628544,1,210607,3,151015,59592,2738372,3,418190,56280,71142,385054,36008,202426,87942,22036,185647,183392,1090256
0100000US,,United States,336413,Other aircraft parts and auxiliary equipment manufacturing,2010,96272,1,6449270,2159218,1,848993,115299,238384,956542,53771,109957,3151722,11173754,2,10152798,D,D,D,S,3232120,227153,1,D,D,28779790,1,28231424,1461115,548366,387191,D,D,17931085,1,8343530,1,1242247,2,5640635,1,1460648,3,7993278,1222733,5377300,1393245,951381,2,274514,676867,7780,94808,574280,572800,1,201101,3,150805,50296,2172163,3,210504,171294,57098,223089,53827,170868,73524,20623,162001,170838,858498
0100000US,,United States,336414,Guided missile and space vehicle manufacturing,2011,49402,1,5303708,2298209,1,572988,363206,174222,1187794,12749,23892,899252,9061685,1,D,D,D,D,S,1324165,D,S,S,S,20332761,1,D,D,D,D,D,15332,11711867,1,5948466,1,27820,23,5687515,1,233130,7,5465337,26697,5241026,197614,304749,1,115346,189403,5186,24995,159222,271898,1,191299,1,155903,35396,1855817,1,30236,56740,56639,121738,32024,52207,30712,18399,121368,28533,1307222
0100000US,,United States,336414,Guided missile and space vehicle manufacturing,2010,51698,1,5459644,2305942,1,532709,348100,170761,1254372,13986,26574,966210,8863830,1,D,D,D,D,S,1474012,D,S,S,S,20186997,1,D,D,D,49804,D,10584,12430042,1,5497742,1,26553,24,5271907,1,199282,8,4348936,23055,4161709,164172,435874,1,199090,236784,D,D,189162,262649,1,185092,1,153663,31428,2057783,1,204924,120777,106731,168119,58490,123135,39694,21780,120751,38676,1054706
0100000US,,United States,336415,Guided missile and space vehicle propulsion unit and propulsion unit parts manufacturing,2011,13309,1,1166356,373498,1,114036,41117,52642,165702,4508,8572,286508,1312506,1,1224827,7954(s),D,20220,1,503941,D,S,D,D,4087870,1,D,437834,D,10184(s),D,D,2814059,1,278477,9,1465,1,224137,11,52875,1,246420,1635,192701,52084,105239,1,11565,93674,D,D,89843,80641,1,54029,1,35586,18443,295763,3,39540,3443,16186,16136,6417,35446,15471,2880,28376,13511,118356
0100000US,,United States,336415,Guided missile and space vehicle propulsion unit and propulsion unit parts manufacturing,2010,14524,1,1278007,372137,1,119012,47005,33606,172514,4758,9182,291828,1363729,1,1273868,7266(s),D,22000,1,467126,D,S,S,D,4465081,1,D,517916,D,8588(s),D,D,3145202,1,246420,6,1635,1,192701,8,52084,1,207329,1762,156153,49415,65836,3,12928,52908,D,D,46681,79006,1,67728,1,46986,20742,383952,2,30929,2305,17057,12969,7526,24476,13269,6709,16273,18554,233885
0100000US,,United States,336419,Other guided missile and space vehicle parts and auxiliary equipment manufacturing,2011,6333,3,422835,145311,5,52062,9684,19065,64501,2864,5617,121123,414621,6,D,D,D,D,S,298269,21201,8,S,S,1153760,2,1140659,D,13101,4777,S,9871,753149,3,184555,7,28150,7,118229,12,38176,3,185941,31464,107092,47384,43298,5,6705,36593,D,D,33320,22105,9,22251,38,19635,2616,211693,12,19705,1236,2073,3587,4263,14552,3705,654,13968,4416,143534
0100000US,,United States,336419,Other guided missile and space vehicle parts and auxiliary equipment manufacturing,2010,6812,2,446748,149886,6,53838,8506,19218,68325,2951,5590,118530,403135,6,D,D,D,D,S,341798,21803,7,S,S,1163513,3,1148425,D,15088,6835(s),D,D,757514,6,188597,1,33348,9,104545,9,50703,14,194063,33500,113445,47119,81410,6,13966,67444,782,10495,56168,22212,8,16074,31,14133,1941,175183,14,8130,3193,7753,1299,5134,13924,4864,1036,14241,7065,108545
0100000US,,United States,3365,Railroad rolling stock manufacturing,2011,27473,1,1587968,537231,1,217350,49969,53629,216283,18661,37255,903333,8041572,1,6900306,731885,218620,89671,1,2153472,101089,1,D,D,13196222,1,11920020,242979,1276203,1172440,D,D,5296355,1,2407076,2,491707,1,888826,7,1026543,2,2096678,508045,742816,845817,354791,1,79343,275448,15885,32385,227177,205383,1,71592,1,46797,24795,880890,2,94589,7780,8912,42396,20571,126310,11796,10494,134974,26203,396866
0100000US,,United States,3365,Railroad rolling stock manufacturing,2010,24976,1,1486452,501969,1,199973,48807,47817,205372,16185,31216,833857,6528929,1,5548218,635221,172492,83347,1,2096911,89651,1,D,D,11094367,1,10133709,137275,960657,856788,87197,16672,4592620,2,2090760,2,508068,1,736418,8,846274,2,2064608,519050,710286,835272,208107,1,35517,172590,6359,14962,151269,192250,1,53283,1,35918,17366,1122272,1,83953,6511,8431,34475,20555,124840,19989,9553,170176,30487,613301
0100000US,,United States,33651,Railroad rolling stock manufacturing,2011,27473,1,1587968,537231,1,217350,49969,53629,216283,18661,37255,903333,8041572,1,6900306,731885,218620,89671,1,2153472,101089,1,D,D,13196222,1,11920020,242979,1276203,1172440,D,D,5296355,1,2407076,2,491707,1,888826,7,1026543,2,2096678,508045,742816,845817,354791,1,79343,275448,15885,32385,227177,205383,1,71592,1,46797,24795,880890,2,94589,7780,8912,42396,20571,126310,11796,10494,134974,26203,396866
0100000US,,United States,33651,Railroad rolling stock manufacturing,2010,24976,1,1486452,501969,1,199973,48807,47817,205372,16185,31216,833857,6528929,1,5548218,635221,172492,83347,1,2096911,89651,1,D,D,11094367,1,10133709,137275,960657,856788,87197,16672,4592620,2,2090760,2,508068,1,736418,8,846274,2,2064608,519050,710286,835272,208107,1,35517,172590,6359,14962,151269,192250,1,53283,1,35918,17366,1122272,1,83953,6511,8431,34475,20555,124840,19989,9553,170176,30487,613301
0100000US,,United States,336510,Railroad rolling stock manufacturing,2011,27473,1,1587968,537231,1,217350,49969,53629,216283,18661,37255,903333,8041572,1,6900306,731885,218620,89671,1,2153472,101089,1,D,D,13196222,1,11920020,242979,1276203,1172440,D,D,5296355,1,2407076,2,491707,1,888826,7,1026543,2,2096678,508045,742816,845817,354791,1,79343,275448,15885,32385,227177,205383,1,71592,1,46797,24795,880890,2,94589,7780,8912,42396,20571,126310,11796,10494,134974,26203,396866
0100000US,,United States,336510,Railroad rolling stock manufacturing,2010,24976,1,1486452,501969,1,199973,48807,47817,205372,16185,31216,833857,6528929,1,5548218,635221,172492,83347,1,2096911,89651,1,D,D,11094367,1,10133709,137275,960657,856788,87197,16672,4592620,2,2090760,2,508068,1,736418,8,846274,2,2064608,519050,710286,835272,208107,1,35517,172590,6359,14962,151269,192250,1,53283,1,35918,17366,1122272,1,83953,6511,8431,34475,20555,124840,19989,9553,170176,30487,613301
0100000US,,United States,3366,Ship and boat building,2011,121193,2,6590481,2400846,1,784450,220058,159149,1237189,78885,150309,3694204,10267701,2,8801550,293806,935510,62083,5,2374612,174753,2,D,D,28066807,1,27449239,21469,617567,369742,D,D,17799105,1,2306295,2,414791,3,1274221,2,617283,3,2353675,356335,1421793,575547,683265,2,242608,440657,15289,28334,397035,454374,2,226401,4,128107,98294,4001227,1,200109,40824,48079,177931,27510,306457,69821,78901,143190,141859,2766544
0100000US,,United States,3366,Ship and boat building,2010,119081,1,6385962,2338680,1,774957,240434,177120,1146169,75338,149080,3513550,10701350,1,9299932,300907,872075,54633,6,2547117,173803,1,D,D,27621505,1,26924234,D,697271,398918,39411,258941(s),16920155,1,2486736,2,379114,4,1500819,2,606804,2,2918625,473112,1831558,613955,965159,2,457337,507822,29881,47450,430491,414802,1,222979,3,137204,85775,4068345,1,169600,34622,146981,265179,36014,335527,39956,82143,152456,137628,2668239
0100000US,,United States,33661,Ship and boat building,2011,121193,2,6590481,2400846,1,784450,220058,159149,1237189,78885,150309,3694204,10267701,2,8801550,293806,935510,62083,5,2374612,174753,2,D,D,28066807,1,27449239,21469,617567,369742,D,D,17799105,1,2306295,2,414791,3,1274221,2,617283,3,2353675,356335,1421793,575547,683265,2,242608,440657,15289,28334,397035,454374,2,226401,4,128107,98294,4001227,1,200109,40824,48079,177931,27510,306457,69821,78901,143190,141859,2766544
0100000US,,United States,33661,Ship and boat building,2010,119081,1,6385962,2338680,1,774957,240434,177120,1146169,75338,149080,3513550,10701350,1,9299932,300907,872075,54633,6,2547117,173803,1,D,D,27621505,1,26924234,D,697271,398918,39411,258941(s),16920155,1,2486736,2,379114,4,1500819,2,606804,2,2918625,473112,1831558,613955,965159,2,457337,507822,29881,47450,430491,414802,1,222979,3,137204,85775,4068345,1,169600,34622,146981,265179,36014,335527,39956,82143,152456,137628,2668239
0100000US,,United States,336611,Ship building and repairing,2011,97957,1,5638160,2167880,1,686548,211182,148273,1121877,61371,114833,3073150,6787502,2,5728673,41032,833236,48581,3,1817508,135980,2,D,D,21938647,1,21662987,D,275660,D,D,D,15151145,1,1355157,1,118589,1,982334,1,254233,3,1479718,124283,1101064,254370,512277,3,190856,321421,8679,17379,295362,340917,1,171715,3,85779,85936,3299212,1,149698,37908,43429,176760,18430,282742,57805,8775,101659,123090,2298916
0100000US,,United States,336611,Ship building and repairing,2010,96918,1,5472588,2102198,1,678477,230899,165799,1027023,58914,115945,2910777,7507667,1,6484190,60371,781134,41825,4,2050791,140147,1,D,D,22132053,1,21768175,S,363877,83172,22102(s),258603(s),14624386,1,1630930,1,147850,1,1188557,1,294523,1,1974693,181101,1471927,321665,833745,2,414267,419477,26452,41811,351214,290058,1,170127,2,96509,73618,3435278,1,131639,32593,144291,261832,26518,315205,28295,9354,112620,112353,2260577
0100000US,,United States,336612,Boat building,2011,23236,7,952322,232965,13,97902,8875,10876,115312,17514,35475,621054,3480199,4,3072876,252774,102274,13502,20,557104,38773,5,D,S,6128160,3,5786252,D,341908,D,D,D,2647961,4,951137,4,296202,5,291886,8,363049,4,873957,232052,320729,321176,170989,3,51752,119237,6610,10954,101673,113457,4,54685,11,42327,12358,702015,5,50412,2916,4650,1171,9080,23715,12016,70126,41531,18770,467628
